"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000263353",1.03355764030014,1.31889947116716,3.40534710926199,0.387302506572668,0.698532270092663,NA
"ENSG00000230116",1.39054883282681,-3.8235659070346,2.34887114137846,-1.62783127591695,0.103560666831024,NA
"ENSG00000236876",3.9067685150624,-1.02279997741104,1.64035771296665,-0.623522521536642,0.532941207132148,NA
"ENSG00000289549",0.534091204600408,2.64760109359309,3.32102400367084,0.797224317158386,0.425320765688612,NA
"ENSG00000156097",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000228750",0.317461190470189,-1.68771561148729,4.0347624733484,-0.418293672213788,0.675732415555651,NA
"ENSG00000230280",13.7583742164271,0.703070323829162,0.594388726133231,1.18284599441001,0.236870188316056,NA
"ENSG00000234775",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000224671",0.633554042542115,-2.68714033852545,3.97130975828149,-0.676638313826284,0.498635463648072,NA
"ENSG00000272084",1.61302499802267,-2.89682042583996,2.52012289795995,-1.14947585619136,0.250359816780562,NA
"ENSG00000286064",7.01874165276325,0.809264295425149,1.18418303298658,0.683394604450749,0.494357528514279,NA
"ENSG00000162482",12.4493817576003,-0.433625445524378,0.707155215641202,-0.613196984103688,0.539746098693071,NA
"ENSG00000270728",7.23036669534385,-0.328333552706127,0.806299161014728,-0.407210584583666,0.6838533282685,NA
"ENSG00000200403",6.80713831678827,0.255335455493323,0.896226604310885,0.284900553347947,0.775720332034451,NA
"ENSG00000235449",5.7259144562907,-0.0320991308320482,0.955176466918611,-0.033605445636239,0.973191779732812,NA
"ENSG00000226148",3.250350801213,-0.401843641098454,1.36701088835609,-0.293957893474934,0.76879007868703,NA
"ENSG00000133063",2.65873304090664,0.227625547415379,1.3175304187027,0.17276682510261,0.862834714600991,NA
"ENSG00000188672",3.58042069197055,-0.515571481026598,1.82915540803988,-0.281863136811915,0.778048456491082,NA
"ENSG00000235795",0.959440984840984,-0.800706149879747,2.44888994926089,-0.326966979517153,0.743692860270546,NA
"ENSG00000163352",1.33283716992929,0.146722918632961,2.6192195535702,0.0560178005822255,0.955327626612694,NA
"ENSG00000173627",0.951015233012304,-3.27308936348587,3.32228887182325,-0.98519108053648,0.324530221032432,NA
"ENSG00000162641",0.846459405917186,-0.367463863286353,3.60802319386534,-0.101846314045637,0.918878663458753,NA
"ENSG00000225826",1.39123300202594,-3.82419692227391,2.34871116803614,-1.62821081379346,0.103480192618303,NA
"ENSG00000213063",0.317461190470189,-1.68771561148729,4.0347624733484,-0.418293672213788,0.675732415555651,NA
"ENSG00000184588",138.169588077421,-4.82028709102303,1.84035109838055,-2.61922146011418,NA,NA
"ENSG00000163157",29.0051876331421,0.660214290624199,0.414126918008567,1.59423177271114,0.110884132604724,NA
"ENSG00000143434",21.7833675908332,0.0828657679199177,0.492862766864675,0.168131523602533,0.866479810092486,NA
"ENSG00000260948",15.5401943429922,0.16111079514664,0.613355821256872,0.262671013403763,0.792804160394309,NA
"ENSG00000233337",0.879067199629017,-3.16583950236734,3.95319162781821,-0.800831277717389,0.423229329068026,NA
"ENSG00000243960",2.15485778525263,-0.0231988091044946,1.65331391207463,-0.0140317025914239,0.98880468851341,NA
"ENSG00000143110",8.61683177431267,-1.90501752487823,1.14233697339844,-1.66764936200115,0.0953853531561436,NA
"ENSG00000287400",0.687044641482961,0.222206482100631,3.83486022529331,0.0579438282091847,0.9537933718843,NA
"ENSG00000235358",0.622018816444321,-2.66188218066394,3.13975014849318,-0.847800638513043,0.39654900744188,NA
"ENSG00000230638",1.38895727173898,0.991891931973616,2.65585022663653,0.373474348073379,0.708795433732518,NA
"ENSG00000289466",0.990937188865253,1.23682434344274,2.79834784040428,0.441983775420875,0.658500946581483,NA
"ENSG00000235251",0.348957394494457,2.03750601639804,4.04000985490667,0.504331942142034,0.614028134721412,NA
"ENSG00000196890",13.4537667869726,0.79872681494698,0.99965918689433,0.798999124319967,0.424290919750937,NA
"ENSG00000215910",0.528656130847432,1.15016470152288,4.03341448949326,0.285159064241716,0.775522280854053,NA
"ENSG00000197520",2.26640213169056,-1.05933306268822,1.93565863065981,-0.547272667767413,0.584191418629668,NA
"ENSG00000137968",10.5681821225949,1.47528307280028,0.764674736629275,1.92929490426662,0.0536942619989082,NA
"ENSG00000155367",10.5589698800838,-0.348455340062885,0.710372108459592,-0.490525086659854,0.623762382336422,NA
"ENSG00000288862",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000227963",11.2694816813778,-0.515477465594522,0.677878074385722,-0.760427995936637,0.446998794136185,NA
"ENSG00000289483",17.5673738090277,0.380257187470644,0.603530627406055,0.630054499644816,0.528658927581398,NA
"ENSG00000258082",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000230426",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000232721",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000285622",0.476191785705283,-2.27419586898818,3.99246759088611,-0.569621623023226,0.568934359427991,NA
"ENSG00000238005",6.19021248949736,0.734683461753066,0.989967373884855,0.742128964179902,0.458009202514988,NA
"ENSG00000286863",5.2000448057201,-0.170817704386661,1.22096685437017,-0.139903637658351,0.888736127123277,NA
"ENSG00000224081",19.5832880139694,-0.622126417947081,0.595687511297042,-1.04438385252105,0.296307831390182,NA
"ENSG00000287033",1.22657091983635,2.68578152179024,2.22651993068977,1.20626879857222,0.227713864162076,NA
"ENSG00000284700",16.7513699836389,0.580447008507384,0.682684390752068,0.850242097769285,0.395190501053199,NA
"ENSG00000224977",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000284693",3.15833736340708,-0.25811977028723,1.24277450254948,-0.207696383984152,0.835466041276873,NA
"ENSG00000289291",13.0669896490774,0.799620188477308,0.652539217616233,1.2253979023642,0.220425336893423,NA
"ENSG00000215866",3.16920751091303,0.339419343279388,1.21227354884567,0.279985770210513,0.779488422183721,NA
"ENSG00000289394",0.305241795173264,-1.6381760228894,4.03916003063954,-0.405573438651308,0.685056048392086,NA
"ENSG00000226026",7.99040471461608,-0.0610326319542638,0.914797426209607,-0.0667171006450551,0.946806920298122,NA
"ENSG00000289407",11.1989661266614,0.60251682531182,0.679358798186316,0.886890442753313,0.375137887652332,NA
"ENSG00000289057",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000289212",10.2959565496401,0.210260479619922,0.695040370274608,0.302515492066811,0.762259125406419,NA
"ENSG00000197880",1.62350051001722,-4.05056934995969,2.94177543840166,-1.37691317191786,0.168539094301318,NA
"ENSG00000289419",11.2199723832773,0.191466471421228,0.782084419101502,0.244815606531574,0.806599209308033,NA
"ENSG00000289554",8.89076780317419,-1.99361807141106,0.872640792454263,-2.284580423755,0.0223374418929759,NA
"ENSG00000225556",7.10451708433255,-0.866021540687345,0.929745031930247,-0.931461326434189,0.351614980688848,NA
"ENSG00000289142",15.8976682543507,-0.049664899523819,0.723227235437957,-0.0686712240499958,0.945251323996507,NA
"ENSG00000143333",3.62591560837718,0.509329492439245,1.40851692193517,0.361606938835689,0.717645778659623,NA
"ENSG00000261504",2.22251311316011,0.478131715016461,2.36271853246411,0.20236507584245,0.839631328984849,NA
"ENSG00000272574",6.50454511509114,0.568146854022658,0.87892237514966,0.646413005387326,0.518011920060113,NA
"ENSG00000221986",8.5293321596592,-0.255162834068397,0.778035065256065,-0.327958013029167,0.74294340913623,NA
"ENSG00000200674",0.316777021271058,-1.68500243645115,4.0349995524747,-0.417596684841692,0.676242021025396,NA
"ENSG00000252231",0.463972390408358,-2.23990116535898,3.99450639912359,-0.560745419221364,0.574971099679077,NA
"ENSG00000163564",19.8642364527214,-4.08021692450259,3.77181924450347,-1.08176364242495,NA,NA
"ENSG00000163568",1.24933481984092,-1.26322679127532,3.25255506782542,-0.388379832142207,0.697734966803881,NA
"ENSG00000222009",23.6086853588344,-0.155262560777976,0.510234338879489,-0.304296573058849,0.76090195575037,NA
"ENSG00000159189",0.555401430317854,2.69911341816914,3.99151668676552,0.676212485123378,0.498905746805933,NA
"ENSG00000173369",3.49113917714222,4.32512579426029,2.64234795986977,1.63684944600311,0.101661931211235,NA
"ENSG00000116785",0.697914788988914,3.03613078633055,3.6607538910037,0.829373095468623,0.406893320766791,NA
"ENSG00000009790",194.532356772201,-4.54847300326582,2.15270802044892,-2.11290753788212,NA,NA
"ENSG00000162757",21.0816066403731,-0.693098163139319,0.563637267028792,-1.22968831850487,0.218813842855038,NA
"ENSG00000117595",1.38097803100603,-2.64869783854302,2.589674555843,-1.02279177611984,0.306406307205715,NA
"ENSG00000066185",0.348957394494457,2.03750601639804,4.04000985490667,0.504331942142034,0.614028134721412,NA
"ENSG00000224261",21.9376040631341,-0.391192516624916,0.533728724676701,-0.73294259525169,0.463593442142286,NA
"ENSG00000235082",7.62712286631548,-0.597523709887593,0.915245015674123,-0.652856557156432,0.513848758075583,NA
"ENSG00000202078",0.475849701105717,-2.27325153905796,3.99252309842754,-0.569377179045823,0.569100200513425,NA
"ENSG00000171786",6.06847951594658,-0.508907328149791,0.904597316168872,-0.562578861393379,0.573721689554105,NA
"ENSG00000162739",25.5741754090429,-4.27928344748316,2.79117206243495,-1.53314928344117,NA,NA
"ENSG00000066294",59.1388921674731,-4.47476380951541,2.08235306991962,-2.14889774176871,NA,NA
"ENSG00000285210",0.990937188865253,1.23682434344274,2.79834784040428,0.441983775420875,0.658500946581483,NA
"ENSG00000137975",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000227962",2.53734480076145,0.390574191877221,1.65155087050402,0.236489350011983,0.813052970401666,NA
"ENSG00000244371",2.40624780627819,-2.48238880529944,1.9294732564309,-1.28656295029003,0.198246664316175,NA
"ENSG00000227242",0.768872100982056,-2.96946208550909,2.89720542787785,-1.02494012227644,0.305391441562696,NA
"ENSG00000225603",0.950331063813173,-3.27287414254817,3.94989014027888,-0.828598777766788,0.407331479852952,NA
"ENSG00000230832",10.6968675392868,-0.00739351686753245,0.698138249470672,-0.0105903334663846,0.991550294380065,NA
"ENSG00000286172",0.756994790284697,-2.94838160518244,3.56496318740295,-0.827044053526487,0.408212092573923,NA
"ENSG00000283342",0.50259500057614,-0.72593460111487,4.03476180320864,-0.179920063815805,0.857215323587483,NA
"ENSG00000274210",5.0059363782976,-0.833398664052584,1.07606300070414,-0.774488727432538,0.43864183179371,NA
"ENSG00000177144",7.70290007557556,-1.52797766727245,0.929671401424992,-1.64356746365477,0.100265579301425,NA
"ENSG00000201699",4.23639919872371,0.0175736853268286,1.34148616106717,0.0131001614752764,0.989547882371062,NA
"ENSG00000237938",10.5839549530761,-0.244525712551255,0.713371445903662,-0.342774740922665,0.731767929824051,NA
"ENSG00000162461",19.1184108804783,0.133299143430955,0.517241788503735,0.257711473422438,0.796629590630578,NA
"ENSG00000224459",25.8208983526877,-0.277707626749431,0.497548750737877,-0.558151590849306,0.576740874042457,NA
"ENSG00000162460",4.47726380564891,0.297166798938595,1.05337016908507,0.282110513151047,0.777858772178506,NA
"ENSG00000224321",12.3210003429188,0.0418233919374449,0.654230015992591,0.0639276568104123,0.94902783036405,NA
"ENSG00000178715",6.02300369014724,-0.82894974853758,1.01828185238981,-0.814067094088064,0.415606515550849,NA
"ENSG00000236216",1.26916059268162,-3.68956383469922,3.05600077517678,-1.20731770249168,0.227309815748969,NA
"ENSG00000227001",9.64474803804806,0.319056170858412,0.734701602520321,0.434266333112548,0.664095048771674,NA
"ENSG00000187952",14.0032177383542,0.856788812777231,0.916781710363368,0.934561415320601,0.350014371546876,NA
"ENSG00000233431",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000162510",4.5871168196963,0.212536835114462,1.10474869321971,0.192384780736911,0.847440812943261,NA
"ENSG00000116981",2.6374228151892,0.212508317051049,1.2987624273732,0.163623702512596,0.870027384274364,NA
"ENSG00000285905",0.370267620211903,2.11193770609377,4.03341515263766,0.523610297024017,0.600549618126854,NA
"ENSG00000261798",14.5180176330968,-0.330122405736929,0.611201640334899,-0.540120287563435,0.589114080491266,NA
"ENSG00000236546",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000228477",7.75519365031448,0.565960556241575,0.912444747803734,0.620268304030298,0.535081158864632,NA
"ENSG00000280099",0.663290020088242,0.318914611637778,3.86931207944182,0.0824215274162595,0.934311517886349,NA
"ENSG00000289582",1.17208959950536,-3.57997005520534,3.9416584859162,-0.908239531150862,0.363751682552938,NA
"ENSG00000143297",0.740535240423806,3.11532932803646,3.97044623517128,0.784629521095144,0.432670816266891,NA
"ENSG00000160856",5.42091439771227,-5.78800877411144,2.75211829052189,-2.1031104636908,0.035456114500817,NA
"ENSG00000231700",4.29103484765666,-0.23638686022404,1.04761590274034,-0.225642680304588,0.821479342714584,NA
"ENSG00000289121",4.55808145315057,-1.7128099536149,1.13640089149576,-1.50722334559282,0.13175341816334,NA
"ENSG00000285636",0.528656130847432,1.15016470152288,4.03341448949326,0.285159064241716,0.775522280854053,NA
"ENSG00000171722",11.2649874269091,0.199558197912145,0.680478524073037,0.293261566460144,0.769322228307324,NA
"ENSG00000198574",2.92133529403772,-0.794996273264585,1.54680352016767,-0.513960734443123,0.607279443474788,NA
"ENSG00000242193",6.65741522247225,-1.11927416443018,1.12821645357717,-0.992073959639004,0.321161448273815,NA
"ENSG00000224687",21.9833412928376,-0.376526093858623,0.530529628607612,-0.709717372141542,0.477879417112085,NA
"ENSG00000213058",1.27553383691291,-1.39866243905905,2.29434850338812,-0.609612025807593,0.54211884347009,NA
"ENSG00000289602",2.40455647388765,-1.28162917624967,1.91045368736234,-0.670850690978615,0.502315651153778,NA
"ENSG00000232059",4.16039879968296,-0.35699276949979,1.2696357327901,-0.281177317461977,0.778574401186243,NA
"ENSG00000081985",19.2718437120591,-0.689315951581458,0.668127815006863,-1.0317126994247,0.302206726445588,NA
"ENSG00000162551",23.9251175480744,-0.323197474811351,0.527522977153906,-0.612669947677098,0.540094597424513,NA
"ENSG00000237605",0.609799421147396,-2.63578929984683,3.84208729420872,-0.686030560476808,0.492693837281905,NA
"ENSG00000136634",0.293022399876339,-1.58734813434757,4.04382638527211,-0.392536173196949,0.694662089225729,NA
"ENSG00000000971",26.7747431420585,1.42692326529219,0.548000196435439,2.60387363831958,0.00921767342883966,NA
"ENSG00000163263",0.451752995111433,-2.20492236776353,3.9966352863217,-0.55169466558777,0.581157565358765,NA
"ENSG00000224333",0.348957394494457,2.03750601639804,4.04000985490667,0.504331942142034,0.614028134721412,NA
"ENSG00000182866",67.7074826340788,-4.49538842873011,1.87123431479309,-2.40236532282018,NA,NA
"ENSG00000272088",23.5665847622823,0.273003650407424,0.491419444164745,0.555541001987501,0.578524673053715,NA
"ENSG00000227589",1.12657824129747,-1.04867990083794,2.70887366206243,-0.387127652176853,0.698661707120471,NA
"ENSG00000235131",0.71922501470636,3.07513326807294,3.00194940540305,1.02437877951513,0.305656401028361,NA
"ENSG00000134242",9.21248280966919,-2.07694588963394,1.10219659890851,-1.88436971379761,0.0595149835407772,NA
"ENSG00000226167",3.43948245258606,-0.482693626949973,1.16685649951426,-0.413670084668432,0.679115738607267,NA
"ENSG00000235527",8.37507937709148,-0.448589357698344,0.820711433380858,-0.546585973404092,0.584663207746778,NA
"ENSG00000235674",0.997379425809635,0.205091804636485,2.15799827014822,0.0950379837989391,0.9242846567402,NA
"ENSG00000229463",1.30771421013631,0.197211162567771,2.17833184195166,0.0905331128938929,0.927863581700111,NA
"ENSG00000179172",12.8778389728137,1.42267177986248,0.958501349597264,1.48426685101721,0.137738140826145,NA
"ENSG00000229291",0.348957394494457,2.03750601639804,4.04000985490667,0.504331942142034,0.614028134721412,NA
"ENSG00000286918",5.64193481651699,-1.11168784898444,0.967325200230611,-1.14923900330459,0.250457442074097,NA
